2022-02-05T11:09:00.000Z,93
2022-02-05T11:10:00.000Z,57
2022-02-05T11:19:00.000Z,54
2022-02-05T11:20:00.000Z,70
2022-02-05T11:21:00.000Z,62
2022-02-05T11:28:00.000Z,39
2022-02-05T11:35:00.000Z,95
2022-02-05T11:37:00.000Z,67
2022-02-05T11:38:00.000Z,64
2022-02-05T11:42:00.000Z,34
2022-02-05T11:50:00.000Z,97
2022-02-05T11:56:00.000Z,22
2022-02-05T12:03:00.000Z,32
2022-02-05T12:12:00.000Z,40
2022-02-05T12:14:00.000Z,85
2022-02-05T12:19:00.000Z,26
2022-02-05T12:23:00.000Z,20
2022-02-05T12:31:00.000Z,48
2022-02-05T12:39:00.000Z,25
2022-02-05T12:49:00.000Z,87
2022-02-05T12:51:00.000Z,21
2022-02-05T13:01:00.000Z,30
2022-02-05T13:07:00.000Z,33
2022-02-05T13:12:00.000Z,100
2022-02-05T13:13:00.000Z,47
2022-02-05T13:19:00.000Z,78
2022-02-05T13:23:00.000Z,76
2022-02-05T13:26:00.000Z,59
2022-02-05T13:36:00.000Z,60
2022-02-05T13:43:00.000Z,36
2022-02-05T13:45:00.000Z,44
2022-02-05T13:46:00.000Z,99
2022-02-05T13:54:00.000Z,98
2022-02-05T13:56:00.000Z,55
2022-02-05T14:03:00.000Z,66
2022-02-05T14:12:00.000Z,51
2022-02-05T14:16:00.000Z,92
2022-02-05T14:17:00.000Z,37
2022-02-05T14:23:00.000Z,49
2022-02-05T14:27:00.000Z,41
2022-02-05T14:33:00.000Z,52
2022-02-05T14:39:00.000Z,69
2022-02-05T14:44:00.000Z,29
2022-02-05T14:51:00.000Z,72
2022-02-05T14:56:00.000Z,28
2022-02-05T15:02:00.000Z,61
2022-02-05T15:10:00.000Z,46
2022-02-05T15:14:00.000Z,75
2022-02-05T15:19:00.000Z,45
2022-02-05T15:26:00.000Z,94
2022-02-05T15:36:00.000Z,43
2022-02-05T15:43:00.000Z,23
2022-02-05T15:47:00.000Z,79
2022-02-05T15:56:00.000Z,96
2022-02-05T16:06:00.000Z,84
2022-02-05T16:12:00.000Z,82
2022-02-05T16:15:00.000Z,86
2022-02-05T16:22:00.000Z,74
2022-02-05T16:25:00.000Z,35
2022-02-05T16:26:00.000Z,56
2022-02-05T16:31:00.000Z,80
2022-02-05T16:33:00.000Z,81
2022-02-05T16:39:00.000Z,24
2022-02-05T16:48:00.000Z,58
2022-02-05T16:56:00.000Z,71
2022-02-05T17:04:00.000Z,77
2022-02-05T17:08:00.000Z,73
2022-02-05T17:10:00.000Z,53
2022-02-05T17:12:00.000Z,50
2022-02-05T17:20:00.000Z,42
2022-02-05T17:25:00.000Z,38
2022-02-05T17:35:00.000Z,68
2022-02-05T17:38:00.000Z,31
2022-02-05T17:48:00.000Z,88
2022-02-05T17:51:00.000Z,89
2022-02-05T17:54:00.000Z,83
2022-02-05T17:59:00.000Z,27
2022-02-05T18:01:00.000Z,90
2022-02-05T18:04:00.000Z,63
2022-02-05T18:10:00.000Z,65
2022-02-05T18:17:00.000Z,91
