2022-02-01T11:07:00.000Z,-40
2022-02-01T11:13:00.000Z,10
2022-02-01T11:21:00.000Z,42
2022-02-01T11:22:00.000Z,14
2022-02-01T11:29:00.000Z,0
2022-02-01T11:34:00.000Z,-11
2022-02-01T11:43:00.000Z,-25
2022-02-01T11:53:00.000Z,-29
2022-02-01T12:03:00.000Z,-45
2022-02-01T12:07:00.000Z,-22
2022-02-01T12:10:00.000Z,50
2022-02-01T12:14:00.000Z,-15
2022-02-01T12:20:00.000Z,2
2022-02-01T12:21:00.000Z,38
2022-02-01T12:23:00.000Z,7
2022-02-01T12:30:00.000Z,35
2022-02-01T12:33:00.000Z,-24
2022-02-01T12:39:00.000Z,36
2022-02-01T12:42:00.000Z,-12
2022-02-01T12:49:00.000Z,-44
2022-02-01T12:59:00.000Z,45
2022-02-01T13:03:00.000Z,4
2022-02-01T13:09:00.000Z,-31
2022-02-01T13:17:00.000Z,23
2022-02-01T13:24:00.000Z,13
2022-02-01T13:25:00.000Z,-1
2022-02-01T13:31:00.000Z,-23
2022-02-01T13:38:00.000Z,26
2022-02-01T13:47:00.000Z,-43
2022-02-01T13:54:00.000Z,-17
2022-02-01T14:02:00.000Z,11
2022-02-01T14:07:00.000Z,41
2022-02-01T14:12:00.000Z,6
2022-02-01T14:13:00.000Z,-9
2022-02-01T14:21:00.000Z,40
2022-02-01T14:24:00.000Z,-42
2022-02-01T14:34:00.000Z,-47
2022-02-01T14:38:00.000Z,-50
2022-02-01T14:47:00.000Z,-30
2022-02-01T14:56:00.000Z,-34
2022-02-01T15:05:00.000Z,5
2022-02-01T15:09:00.000Z,48
2022-02-01T15:18:00.000Z,39
2022-02-01T15:20:00.000Z,-8
2022-02-01T15:26:00.000Z,-2
2022-02-01T15:30:00.000Z,30
2022-02-01T15:34:00.000Z,-16
2022-02-01T15:43:00.000Z,29
2022-02-01T15:53:00.000Z,-32
2022-02-01T15:57:00.000Z,47
2022-02-01T16:03:00.000Z,-49
2022-02-01T16:08:00.000Z,-14
2022-02-01T16:17:00.000Z,3
2022-02-01T16:27:00.000Z,-21
2022-02-01T16:34:00.000Z,-48
2022-02-01T16:39:00.000Z,-7
2022-02-01T16:42:00.000Z,37
2022-02-01T16:46:00.000Z,16
2022-02-01T16:51:00.000Z,-3
2022-02-01T16:54:00.000Z,-13
2022-02-01T16:58:00.000Z,-33
2022-02-01T17:06:00.000Z,-6
2022-02-01T17:12:00.000Z,22
2022-02-01T17:17:00.000Z,-46
2022-02-01T17:19:00.000Z,17
2022-02-01T17:27:00.000Z,-20
2022-02-01T17:35:00.000Z,-5
2022-02-01T17:39:00.000Z,49
2022-02-01T17:41:00.000Z,-4
2022-02-01T17:49:00.000Z,43
2022-02-01T17:53:00.000Z,46
2022-02-01T17:59:00.000Z,12
2022-02-01T18:07:00.000Z,20
2022-02-01T18:17:00.000Z,-10
2022-02-01T18:21:00.000Z,28
2022-02-01T18:24:00.000Z,-19
2022-02-01T18:29:00.000Z,-35
2022-02-01T18:38:00.000Z,-38
2022-02-01T18:41:00.000Z,33
2022-02-01T18:49:00.000Z,9
2022-02-01T18:50:00.000Z,32
2022-02-01T18:58:00.000Z,19
2022-02-01T19:06:00.000Z,27
2022-02-01T19:15:00.000Z,-27
2022-02-01T19:16:00.000Z,31
2022-02-01T19:17:00.000Z,25
2022-02-01T19:21:00.000Z,18
2022-02-01T19:22:00.000Z,-18
2022-02-01T19:29:00.000Z,-28
2022-02-01T19:31:00.000Z,24
2022-02-01T19:39:00.000Z,-41
2022-02-01T19:43:00.000Z,8
2022-02-01T19:49:00.000Z,34
2022-02-01T19:54:00.000Z,-39
2022-02-01T19:55:00.000Z,-26
2022-02-01T20:01:00.000Z,21
2022-02-01T20:11:00.000Z,1
2022-02-01T20:13:00.000Z,44
2022-02-01T20:23:00.000Z,15
2022-02-01T20:24:00.000Z,-36
2022-02-01T20:25:00.000Z,-37
