2022-02-03T11:07:00.000Z,89
2022-02-03T11:13:00.000Z,-1
2022-02-03T11:23:00.000Z,65
2022-02-03T11:24:00.000Z,62
2022-02-03T11:26:00.000Z,47
2022-02-03T11:32:00.000Z,29
2022-02-03T11:40:00.000Z,13
2022-02-03T11:43:00.000Z,23
2022-02-03T11:44:00.000Z,63
2022-02-03T11:54:00.000Z,75
2022-02-03T11:59:00.000Z,80
2022-02-03T12:00:00.000Z,36
2022-02-03T12:02:00.000Z,10
2022-02-03T12:03:00.000Z,81
2022-02-03T12:11:00.000Z,34
2022-02-03T12:20:00.000Z,-7
2022-02-03T12:26:00.000Z,57
2022-02-03T12:30:00.000Z,8
2022-02-03T12:39:00.000Z,-3
2022-02-03T12:40:00.000Z,78
2022-02-03T12:47:00.000Z,-8
2022-02-03T12:57:00.000Z,54
2022-02-03T13:02:00.000Z,21
2022-02-03T13:07:00.000Z,-2
2022-02-03T13:17:00.000Z,41
2022-02-03T13:25:00.000Z,26
2022-02-03T13:26:00.000Z,55
2022-02-03T13:32:00.000Z,19
2022-02-03T13:36:00.000Z,43
2022-02-03T13:42:00.000Z,1
2022-02-03T13:49:00.000Z,16
2022-02-03T13:53:00.000Z,51
2022-02-03T13:54:00.000Z,37
2022-02-03T14:04:00.000Z,18
2022-02-03T14:14:00.000Z,12
2022-02-03T14:19:00.000Z,42
2022-02-03T14:27:00.000Z,30
2022-02-03T14:37:00.000Z,22
2022-02-03T14:42:00.000Z,59
2022-02-03T14:45:00.000Z,61
2022-02-03T14:53:00.000Z,56
2022-02-03T14:54:00.000Z,-9
2022-02-03T14:56:00.000Z,74
2022-02-03T15:00:00.000Z,44
2022-02-03T15:03:00.000Z,15
2022-02-03T15:04:00.000Z,3
2022-02-03T15:08:00.000Z,87
2022-02-03T15:12:00.000Z,88
2022-02-03T15:18:00.000Z,2
2022-02-03T15:26:00.000Z,49
2022-02-03T15:32:00.000Z,53
2022-02-03T15:41:00.000Z,82
2022-02-03T15:49:00.000Z,31
2022-02-03T15:55:00.000Z,-10
2022-02-03T15:56:00.000Z,20
2022-02-03T16:01:00.000Z,79
2022-02-03T16:02:00.000Z,24
2022-02-03T16:03:00.000Z,66
2022-02-03T16:10:00.000Z,90
2022-02-03T16:16:00.000Z,50
2022-02-03T16:19:00.000Z,11
2022-02-03T16:26:00.000Z,71
2022-02-03T16:31:00.000Z,64
2022-02-03T16:35:00.000Z,73
2022-02-03T16:42:00.000Z,67
2022-02-03T16:43:00.000Z,76
2022-02-03T16:45:00.000Z,4
2022-02-03T16:53:00.000Z,86
2022-02-03T16:57:00.000Z,68
2022-02-03T17:07:00.000Z,14
2022-02-03T17:12:00.000Z,-4
2022-02-03T17:20:00.000Z,58
2022-02-03T17:28:00.000Z,32
2022-02-03T17:33:00.000Z,25
2022-02-03T17:36:00.000Z,0
2022-02-03T17:42:00.000Z,84
2022-02-03T17:47:00.000Z,-6
2022-02-03T17:55:00.000Z,85
2022-02-03T18:03:00.000Z,7
2022-02-03T18:10:00.000Z,77
2022-02-03T18:15:00.000Z,35
2022-02-03T18:21:00.000Z,46
2022-02-03T18:27:00.000Z,5
2022-02-03T18:36:00.000Z,70
2022-02-03T18:40:00.000Z,27
2022-02-03T18:48:00.000Z,-5
2022-02-03T18:54:00.000Z,83
2022-02-03T18:58:00.000Z,72
2022-02-03T19:08:00.000Z,6
2022-02-03T19:09:00.000Z,60
2022-02-03T19:10:00.000Z,45
2022-02-03T19:16:00.000Z,40
2022-02-03T19:23:00.000Z,9
2022-02-03T19:24:00.000Z,39
2022-02-03T19:25:00.000Z,33
2022-02-03T19:29:00.000Z,69
2022-02-03T19:33:00.000Z,52
2022-02-03T19:40:00.000Z,48
2022-02-03T19:43:00.000Z,38
2022-02-03T19:51:00.000Z,28
2022-02-03T19:52:00.000Z,17
